month,subdivison,line,day_type,reporting_category,subcategory,delays
2020-06,B DIVISION,A,2,Infrastructure & Equipment,Rail and Roadbed,6
2020-06,B DIVISION,A,2,Infrastructure & Equipment,Service Delivery,2
2020-06,B DIVISION,A,2,Operating Conditions,,7
2020-06,B DIVISION,A,2,Planned ROW Work,Capital Work - Other Planned ROW,9
2020-06,B DIVISION,A,2,Planned ROW Work,Subways Maintenance,22
2020-06,B DIVISION,A,2,Planned ROW Work,Work Equipment,1
2020-06,B DIVISION,A,2,Police & Medical,Persons on Roadbed,8
2020-06,B DIVISION,A,2,Police & Medical,"Public Conduct, Crime, Police Response",2
2020-06,B DIVISION,A,2,Police & Medical,Sick/Injured Customer,4
2020-06,B DIVISION,B,1,Crew Availability,Crew Availability,45
2020-06,B DIVISION,B,1,External Factors,Inclement Weather,31
2020-06,B DIVISION,B,1,Infrastructure & Equipment,Braking,2
2020-06,B DIVISION,B,1,Infrastructure & Equipment,Door-Related,25
2020-06,B DIVISION,B,1,Infrastructure & Equipment,"Fire, Smoke, Debris",9
2020-06,B DIVISION,B,1,Infrastructure & Equipment,Other - CE,53
2020-06,B DIVISION,B,1,Infrastructure & Equipment,Other Internal Disruptions,11
2020-06,B DIVISION,B,1,Infrastructure & Equipment,Other - Sig,89
2020-06,B DIVISION,B,1,Infrastructure & Equipment,Propulsion,3
2020-06,B DIVISION,B,1,Infrastructure & Equipment,Rail and Roadbed,6
2020-06,B DIVISION,B,1,Infrastructure & Equipment,Service Delivery,24
2020-06,B DIVISION,B,1,Operating Conditions,,67
2020-06,B DIVISION,B,1,Planned ROW Work,Subways Maintenance,2
2020-06,B DIVISION,B,1,Planned ROW Work,Work Equipment,21
2020-06,B DIVISION,B,1,Police & Medical,Persons on Roadbed,11
2020-06,B DIVISION,B,1,Police & Medical,"Public Conduct, Crime, Police Response",77
2020-06,B DIVISION,B,1,Police & Medical,Sick/Injured Customer,9
2020-06,B DIVISION,C,1,Crew Availability,Crew Availability,70
2020-06,B DIVISION,C,1,External Factors,External Agency or Utility,1
2020-06,B DIVISION,C,1,External Factors,External Debris on Roadbed,6
2020-06,B DIVISION,C,1,Infrastructure & Equipment,Braking,58
2020-06,B DIVISION,C,1,Infrastructure & Equipment,Door-Related,8
2020-06,B DIVISION,C,1,Infrastructure & Equipment,"Fire, Smoke, Debris",3
2020-06,B DIVISION,C,1,Infrastructure & Equipment,Other - CE,10
2020-06,B DIVISION,C,1,Infrastructure & Equipment,Other Internal Disruptions,1
2020-06,B DIVISION,C,1,Infrastructure & Equipment,Other - Sig,53
2020-06,B DIVISION,C,1,Infrastructure & Equipment,Propulsion,1
2020-06,B DIVISION,C,1,Infrastructure & Equipment,Service Delivery,9
2020-06,B DIVISION,C,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,4
2020-06,B DIVISION,C,1,Operating Conditions,,34
2020-06,B DIVISION,C,1,Planned ROW Work,Capital Work - Other Planned ROW,4
2020-06,B DIVISION,C,1,Planned ROW Work,Subways Maintenance,7
2020-06,B DIVISION,C,1,Planned ROW Work,Work Equipment,5
2020-06,B DIVISION,C,1,Police & Medical,Persons on Roadbed,6
2020-06,B DIVISION,C,1,Police & Medical,"Public Conduct, Crime, Police Response",26
2020-06,B DIVISION,C,1,Police & Medical,Sick/Injured Customer,2
2020-06,B DIVISION,C,2,Crew Availability,Crew Availability,9
2020-06,B DIVISION,C,2,Infrastructure & Equipment,Braking,5
2020-06,B DIVISION,C,2,Infrastructure & Equipment,Door-Related,4
2020-06,B DIVISION,C,2,Infrastructure & Equipment,Other - Sig,6
2020-06,B DIVISION,C,2,Infrastructure & Equipment,Rail and Roadbed,7
2020-06,B DIVISION,C,2,Infrastructure & Equipment,Service Delivery,2
2020-06,B DIVISION,C,2,Operating Conditions,,14
2020-06,B DIVISION,C,2,Police & Medical,"Public Conduct, Crime, Police Response",23
2020-06,B DIVISION,C,2,Police & Medical,Sick/Injured Customer,2
2020-06,B DIVISION,D,1,Crew Availability,Crew Availability,66
2020-06,B DIVISION,D,1,External Factors,External Debris on Roadbed,8
2020-06,B DIVISION,D,1,External Factors,Inclement Weather,35
2020-06,B DIVISION,D,1,Infrastructure & Equipment,Braking,7
2020-06,B DIVISION,D,1,Infrastructure & Equipment,Door-Related,13
2020-06,B DIVISION,D,1,Infrastructure & Equipment,"Fire, Smoke, Debris",3
2020-06,B DIVISION,D,1,Infrastructure & Equipment,Other - CE,23
2020-06,B DIVISION,D,1,Infrastructure & Equipment,Other Internal Disruptions,8
2020-06,B DIVISION,D,1,Infrastructure & Equipment,Other - Sig,83
2020-06,B DIVISION,D,1,Infrastructure & Equipment,Propulsion,8
2020-06,B DIVISION,D,1,Infrastructure & Equipment,Rail and Roadbed,23
2020-06,B DIVISION,D,1,Infrastructure & Equipment,Service Delivery,25
2020-06,B DIVISION,D,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,3
2020-06,B DIVISION,D,1,Operating Conditions,,88
2020-06,B DIVISION,D,1,Planned ROW Work,Subways Maintenance,67
2020-06,B DIVISION,D,1,Planned ROW Work,Work Equipment,52
2020-06,B DIVISION,D,1,Police & Medical,Persons on Roadbed,6
2020-06,B DIVISION,D,1,Police & Medical,"Public Conduct, Crime, Police Response",97
2020-06,B DIVISION,D,1,Police & Medical,Sick/Injured Customer,13
2020-06,B DIVISION,D,2,Crew Availability,Crew Availability,21
2020-06,B DIVISION,D,2,Infrastructure & Equipment,Braking,1
2020-06,B DIVISION,D,2,Infrastructure & Equipment,Door-Related,2
2020-06,B DIVISION,D,2,Infrastructure & Equipment,Other Internal Disruptions,2
2020-06,B DIVISION,D,2,Infrastructure & Equipment,Other - Sig,9
2020-06,B DIVISION,D,2,Infrastructure & Equipment,Propulsion,4
2020-06,B DIVISION,D,2,Infrastructure & Equipment,Rail and Roadbed,1
2020-06,B DIVISION,D,2,Infrastructure & Equipment,Service Delivery,7
2020-06,B DIVISION,D,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,2
2020-06,B DIVISION,D,2,Operating Conditions,,7
2020-06,B DIVISION,D,2,Planned ROW Work,Subways Maintenance,6
2020-06,B DIVISION,D,2,Planned ROW Work,Work Equipment,9
2020-06,B DIVISION,D,2,Police & Medical,Persons on Roadbed,31
2020-06,B DIVISION,D,2,Police & Medical,"Public Conduct, Crime, Police Response",18
2020-06,B DIVISION,E,1,Crew Availability,Crew Availability,32
2020-06,B DIVISION,E,1,Infrastructure & Equipment,Braking,5
2020-06,B DIVISION,E,1,Infrastructure & Equipment,Door-Related,2
2020-06,B DIVISION,E,1,Infrastructure & Equipment,"Fire, Smoke, Debris",4
2020-06,B DIVISION,E,1,Infrastructure & Equipment,Other - CE,8
2020-06,B DIVISION,E,1,Infrastructure & Equipment,Other Infrastructure,13
2020-06,B DIVISION,E,1,Infrastructure & Equipment,Other Internal Disruptions,1
2020-06,B DIVISION,E,1,Infrastructure & Equipment,Other - Sig,78
2020-06,B DIVISION,E,1,Infrastructure & Equipment,Propulsion,22
2020-06,B DIVISION,E,1,Infrastructure & Equipment,Rail and Roadbed,13
2020-06,B DIVISION,E,1,Infrastructure & Equipment,Service Delivery,9
2020-06,B DIVISION,E,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,32
2020-06,B DIVISION,E,1,Operating Conditions,,49
2020-06,B DIVISION,E,1,Planned ROW Work,Capital Work - Other Planned ROW,20
2020-06,B DIVISION,E,1,Planned ROW Work,Subways Maintenance,109
2020-06,B DIVISION,E,1,Planned ROW Work,Work Equipment,15
2020-06,B DIVISION,E,1,Police & Medical,Persons on Roadbed,54
2020-06,B DIVISION,E,1,Police & Medical,"Public Conduct, Crime, Police Response",33
2020-06,B DIVISION,E,1,Police & Medical,Sick/Injured Customer,4
2020-06,B DIVISION,E,2,Crew Availability,Crew Availability,12
2020-06,B DIVISION,E,2,Infrastructure & Equipment,Braking,3
2020-06,B DIVISION,E,2,Infrastructure & Equipment,Other - Sig,31
2020-06,B DIVISION,E,2,Infrastructure & Equipment,Propulsion,1
2020-06,B DIVISION,E,2,Infrastructure & Equipment,Service Delivery,1
2020-06,B DIVISION,E,2,Operating Conditions,,8
2020-06,B DIVISION,E,2,Planned ROW Work,Capital Work - Other Planned ROW,74
2020-06,B DIVISION,E,2,Planned ROW Work,Subways Maintenance,19
2020-06,B DIVISION,E,2,Police & Medical,"Public Conduct, Crime, Police Response",11
2020-06,B DIVISION,E,2,Police & Medical,Sick/Injured Customer,3
2020-06,B DIVISION,F,1,Crew Availability,Crew Availability,14
2020-06,B DIVISION,F,1,External Factors,External Agency or Utility,6
2020-06,B DIVISION,F,1,External Factors,External Debris on Roadbed,3
2020-06,B DIVISION,F,1,Infrastructure & Equipment,Braking,1
2020-06,B DIVISION,F,1,Infrastructure & Equipment,Door-Related,2
2020-06,B DIVISION,F,1,Infrastructure & Equipment,"Fire, Smoke, Debris",19
2020-06,B DIVISION,F,1,Infrastructure & Equipment,Other - CE,18
2020-06,B DIVISION,F,1,Infrastructure & Equipment,Other Infrastructure,8
2020-06,B DIVISION,F,1,Infrastructure & Equipment,Other Internal Disruptions,17
2020-06,B DIVISION,F,1,Infrastructure & Equipment,Other - Sig,126
2020-06,B DIVISION,F,1,Infrastructure & Equipment,Propulsion,17
2020-06,B DIVISION,F,1,Infrastructure & Equipment,Rail and Roadbed,36
2020-06,B DIVISION,F,1,Infrastructure & Equipment,Service Delivery,9
2020-06,B DIVISION,F,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,26
2020-06,B DIVISION,F,1,Operating Conditions,,40
2020-06,B DIVISION,F,1,Planned ROW Work,Capital Work - Other Planned ROW,23
2020-06,B DIVISION,F,1,Planned ROW Work,Insufficient Supplement Schedule,24
2020-06,B DIVISION,F,1,Planned ROW Work,Subways Maintenance,194
2020-06,B DIVISION,F,1,Planned ROW Work,Work Equipment,13
2020-06,B DIVISION,F,1,Police & Medical,Persons on Roadbed,35
2020-06,B DIVISION,F,1,Police & Medical,"Public Conduct, Crime, Police Response",50
2020-06,B DIVISION,F,1,Police & Medical,Sick/Injured Customer,3
2020-06,B DIVISION,F,2,Crew Availability,Crew Availability,5
2020-06,B DIVISION,F,2,External Factors,External Agency or Utility,1
2020-06,B DIVISION,F,2,Infrastructure & Equipment,Other - CE,2
2020-06,B DIVISION,F,2,Infrastructure & Equipment,Other - Sig,34
2020-06,B DIVISION,F,2,Infrastructure & Equipment,Propulsion,18
2020-06,B DIVISION,F,2,Infrastructure & Equipment,Rail and Roadbed,4
2020-06,B DIVISION,F,2,Infrastructure & Equipment,Service Delivery,1
2020-06,B DIVISION,F,2,Operating Conditions,,12
2020-06,B DIVISION,F,2,Planned ROW Work,Capital Work - Other Planned ROW,52
2020-06,B DIVISION,F,2,Planned ROW Work,Subways Maintenance,77
2020-06,B DIVISION,F,2,Police & Medical,Persons on Roadbed,1
2020-06,B DIVISION,F,2,Police & Medical,"Public Conduct, Crime, Police Response",18
2020-06,B DIVISION,F,2,Police & Medical,Sick/Injured Customer,3
2020-06,B DIVISION,G,1,Crew Availability,Crew Availability,19
2020-06,B DIVISION,G,1,External Factors,External Agency or Utility,12
2020-06,B DIVISION,G,1,Infrastructure & Equipment,Door-Related,3
2020-06,B DIVISION,G,1,Infrastructure & Equipment,"Fire, Smoke, Debris",13
2020-06,B DIVISION,G,1,Infrastructure & Equipment,Other - CE,6
2020-06,B DIVISION,G,1,Infrastructure & Equipment,Other Infrastructure,11
2020-06,B DIVISION,G,1,Infrastructure & Equipment,Other - Sig,50
2020-06,B DIVISION,G,1,Infrastructure & Equipment,Propulsion,22
2020-06,B DIVISION,G,1,Infrastructure & Equipment,Rail and Roadbed,11
2020-06,B DIVISION,G,1,Infrastructure & Equipment,Service Delivery,1
2020-06,B DIVISION,G,1,Operating Conditions,,41
2020-06,B DIVISION,G,1,Planned ROW Work,Insufficient Supplement Schedule,7
2020-06,B DIVISION,G,1,Planned ROW Work,Subways Maintenance,86
2020-06,B DIVISION,G,1,Planned ROW Work,Work Equipment,16
2020-06,B DIVISION,G,1,Police & Medical,Persons on Roadbed,14
2020-06,B DIVISION,G,1,Police & Medical,"Public Conduct, Crime, Police Response",23
2020-06,B DIVISION,G,2,External Factors,External Agency or Utility,2
2020-06,B DIVISION,G,2,Infrastructure & Equipment,Braking,3
2020-06,B DIVISION,G,2,Infrastructure & Equipment,Door-Related,2
2020-06,B DIVISION,G,2,Infrastructure & Equipment,Other - CE,7
2020-06,B DIVISION,G,2,Infrastructure & Equipment,Other - Sig,3
2020-06,B DIVISION,G,2,Infrastructure & Equipment,Propulsion,18
2020-06,B DIVISION,G,2,Infrastructure & Equipment,Rail and Roadbed,7
2020-06,B DIVISION,G,2,Operating Conditions,,29
2020-06,B DIVISION,G,2,Planned ROW Work,Subways Maintenance,42
2020-06,B DIVISION,G,2,Police & Medical,Persons on Roadbed,17
2020-06,B DIVISION,G,2,Police & Medical,"Public Conduct, Crime, Police Response",11
2020-06,B DIVISION,G,2,Police & Medical,Sick/Injured Customer,3
2020-06,B DIVISION,JZ,1,Crew Availability,Crew Availability,43
2020-06,B DIVISION,JZ,1,Infrastructure & Equipment,Braking,23
2020-06,B DIVISION,JZ,1,Infrastructure & Equipment,Door-Related,2
2020-06,B DIVISION,JZ,1,Infrastructure & Equipment,Other - CE,5
2020-06,B DIVISION,JZ,1,Infrastructure & Equipment,Other - Sig,15
2020-06,B DIVISION,JZ,1,Infrastructure & Equipment,Propulsion,2
2020-06,B DIVISION,JZ,1,Infrastructure & Equipment,Rail and Roadbed,15
2020-06,B DIVISION,JZ,1,Infrastructure & Equipment,Service Delivery,6
2020-06,B DIVISION,JZ,1,Operating Conditions,,42
2020-06,B DIVISION,JZ,1,Planned ROW Work,Subways Maintenance,29
2020-06,B DIVISION,JZ,1,Planned ROW Work,Work Equipment,9
2020-06,B DIVISION,JZ,1,Police & Medical,Persons on Roadbed,12
2020-06,B DIVISION,JZ,1,Police & Medical,"Public Conduct, Crime, Police Response",33
2020-06,B DIVISION,JZ,1,Police & Medical,Sick/Injured Customer,2
2020-06,B DIVISION,JZ,2,Crew Availability,Crew Availability,11
2020-06,B DIVISION,JZ,2,Infrastructure & Equipment,Other - CE,4
2020-06,B DIVISION,JZ,2,Infrastructure & Equipment,Other - Sig,24
2020-06,B DIVISION,JZ,2,Infrastructure & Equipment,Service Delivery,3
2020-06,B DIVISION,JZ,2,Operating Conditions,,5
2020-06,B DIVISION,JZ,2,Planned ROW Work,Insufficient Supplement Schedule,98
2020-06,B DIVISION,JZ,2,Planned ROW Work,Subways Maintenance,1
2020-06,B DIVISION,JZ,2,Planned ROW Work,Work Equipment,8
2020-06,B DIVISION,JZ,2,Police & Medical,Persons on Roadbed,13
2020-06,B DIVISION,L,1,Crew Availability,Crew Availability,6
2020-06,B DIVISION,L,1,External Factors,External Debris on Roadbed,2
2020-06,B DIVISION,L,1,Infrastructure & Equipment,Door-Related,5
2020-06,B DIVISION,L,1,Infrastructure & Equipment,"Fire, Smoke, Debris",24
2020-06,B DIVISION,L,1,Infrastructure & Equipment,Other - CE,9
2020-06,B DIVISION,L,1,Infrastructure & Equipment,Other - Sig,35
2020-06,B DIVISION,L,1,Infrastructure & Equipment,Rail and Roadbed,34
2020-06,B DIVISION,L,1,Infrastructure & Equipment,Service Delivery,11
2020-06,B DIVISION,L,1,Operating Conditions,,1
2020-06,B DIVISION,L,1,Planned ROW Work,Capital Work - Other Planned ROW,4
2020-06,B DIVISION,L,1,Planned ROW Work,Insufficient Supplement Schedule,23
2020-06,B DIVISION,L,1,Planned ROW Work,Subways Maintenance,16
2020-06,B DIVISION,L,1,Planned ROW Work,Work Equipment,4
2020-06,B DIVISION,L,1,Police & Medical,Persons on Roadbed,10
2020-06,B DIVISION,L,1,Police & Medical,"Public Conduct, Crime, Police Response",21
2020-06,B DIVISION,L,1,Police & Medical,Sick/Injured Customer,1
2020-06,B DIVISION,L,2,Crew Availability,Crew Availability,13
2020-06,B DIVISION,L,2,Infrastructure & Equipment,Braking,1
2020-06,B DIVISION,L,2,Infrastructure & Equipment,Other - CE,6
2020-06,B DIVISION,L,2,Infrastructure & Equipment,Other - Sig,74
2020-06,B DIVISION,L,2,Infrastructure & Equipment,Service Delivery,13
2020-06,B DIVISION,L,2,Operating Conditions,,31
2020-06,B DIVISION,L,2,Planned ROW Work,Insufficient Supplement Schedule,24
2020-06,B DIVISION,L,2,Planned ROW Work,Other Planned ROW Work,1
2020-06,B DIVISION,L,2,Planned ROW Work,Subways Maintenance,17
2020-06,B DIVISION,L,2,Police & Medical,"Public Conduct, Crime, Police Response",13
2020-06,B DIVISION,L,2,Police & Medical,Sick/Injured Customer,33
2020-06,B DIVISION,M,1,Crew Availability,Crew Availability,24
2020-06,B DIVISION,M,1,External Factors,External Debris on Roadbed,2
2020-06,B DIVISION,M,1,Infrastructure & Equipment,Braking,1
2020-06,B DIVISION,M,1,Infrastructure & Equipment,Door-Related,5
2020-06,B DIVISION,M,1,Infrastructure & Equipment,"Fire, Smoke, Debris",3
2020-06,B DIVISION,M,1,Infrastructure & Equipment,Other - CE,2
2020-06,B DIVISION,M,1,Infrastructure & Equipment,Other Infrastructure,3
2020-06,B DIVISION,M,1,Infrastructure & Equipment,Other Internal Disruptions,6
2020-06,B DIVISION,M,1,Infrastructure & Equipment,Other - Sig,35
2020-06,B DIVISION,M,1,Infrastructure & Equipment,Propulsion,11
2020-06,B DIVISION,M,1,Infrastructure & Equipment,Rail and Roadbed,11
2020-06,B DIVISION,M,1,Infrastructure & Equipment,Service Delivery,5
2020-06,B DIVISION,M,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,6
2020-06,B DIVISION,M,1,Operating Conditions,,82
2020-06,B DIVISION,M,1,Planned ROW Work,Insufficient Supplement Schedule,2
2020-06,B DIVISION,M,1,Planned ROW Work,Subways Maintenance,17
2020-06,B DIVISION,M,1,Planned ROW Work,Work Equipment,2
2020-06,B DIVISION,M,1,Police & Medical,Persons on Roadbed,40
2020-06,B DIVISION,M,1,Police & Medical,"Public Conduct, Crime, Police Response",67
2020-06,B DIVISION,M,1,Police & Medical,Sick/Injured Customer,2
2020-06,B DIVISION,M,2,Infrastructure & Equipment,Other - Sig,1
2020-06,B DIVISION,M,2,Infrastructure & Equipment,Service Delivery,7
2020-06,B DIVISION,M,2,Planned ROW Work,Work Equipment,5
2020-06,B DIVISION,M,2,Police & Medical,Persons on Roadbed,9
2020-06,B DIVISION,N,1,Crew Availability,Crew Availability,117
2020-06,B DIVISION,N,1,External Factors,External Debris on Roadbed,21
2020-06,B DIVISION,N,1,External Factors,Inclement Weather,59
2020-06,B DIVISION,N,1,Infrastructure & Equipment,Braking,11
2020-06,B DIVISION,N,1,Infrastructure & Equipment,Door-Related,37
2020-06,B DIVISION,N,1,Infrastructure & Equipment,"Fire, Smoke, Debris",3
2020-06,B DIVISION,N,1,Infrastructure & Equipment,Other - CE,61
2020-06,B DIVISION,N,1,Infrastructure & Equipment,Other Infrastructure,13
2020-06,B DIVISION,N,1,Infrastructure & Equipment,Other Internal Disruptions,39
2020-06,B DIVISION,N,1,Infrastructure & Equipment,Other - Sig,96
2020-06,B DIVISION,N,1,Infrastructure & Equipment,Propulsion,124
2020-06,B DIVISION,N,1,Infrastructure & Equipment,Rail and Roadbed,150
2020-06,B DIVISION,N,1,Infrastructure & Equipment,Service Delivery,21
2020-06,B DIVISION,N,1,Operating Conditions,,259
2020-06,B DIVISION,N,1,Planned ROW Work,Capital Work - Other Planned ROW,26
2020-06,B DIVISION,N,1,Planned ROW Work,Insufficient Supplement Schedule,29
2020-06,B DIVISION,N,1,Planned ROW Work,Subways Maintenance,262
2020-06,B DIVISION,N,1,Planned ROW Work,Work Equipment,56
2020-06,B DIVISION,N,1,Police & Medical,Persons on Roadbed,86
2020-06,B DIVISION,N,1,Police & Medical,"Public Conduct, Crime, Police Response",105
2020-06,B DIVISION,N,1,Police & Medical,Sick/Injured Customer,36
2020-06,B DIVISION,N,2,Crew Availability,Crew Availability,5
2020-06,B DIVISION,N,2,External Factors,External Debris on Roadbed,10
2020-06,B DIVISION,N,2,Infrastructure & Equipment,Braking,13
2020-06,B DIVISION,N,2,Infrastructure & Equipment,Door-Related,3
2020-06,B DIVISION,N,2,Infrastructure & Equipment,"Fire, Smoke, Debris",3
2020-06,B DIVISION,N,2,Infrastructure & Equipment,Other Infrastructure,1
2020-06,B DIVISION,N,2,Infrastructure & Equipment,Other Internal Disruptions,2
2020-06,B DIVISION,N,2,Infrastructure & Equipment,Other - Sig,2
2020-06,B DIVISION,N,2,Infrastructure & Equipment,Rail and Roadbed,4
2020-06,B DIVISION,N,2,Infrastructure & Equipment,Service Delivery,6
2020-06,B DIVISION,N,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,1
2020-06,B DIVISION,N,2,Operating Conditions,,92
2020-06,B DIVISION,N,2,Planned ROW Work,Capital Work - Other Planned ROW,16
2020-06,B DIVISION,N,2,Planned ROW Work,Insufficient Supplement Schedule,114
2020-06,B DIVISION,N,2,Planned ROW Work,Subways Maintenance,152
2020-06,B DIVISION,N,2,Planned ROW Work,Work Equipment,5
2020-06,B DIVISION,N,2,Police & Medical,Persons on Roadbed,25
2020-06,B DIVISION,N,2,Police & Medical,"Public Conduct, Crime, Police Response",54
2020-06,B DIVISION,N,2,Police & Medical,Sick/Injured Customer,2
2020-06,B DIVISION,Q,1,Crew Availability,Crew Availability,33
